"","syndrome","class","gram.stain","iso3c.x","whoc.region","Income.group","wb.region","TE.final","seTE.final","level","no.studies"
"48","BSI","3g cephalosporins","gn","IRL","EURO A","High income","Europe & Central Asia",9.4,4.59183673469388,"whoc",1
"49","BSI","3g cephalosporins","gn","ISL","EURO A","High income","Europe & Central Asia",9.4,4.59183673469388,"whoc",1
"50","BSI","3g cephalosporins","gn","ITA","EURO A","High income","Europe & Central Asia",9.4,4.59183673469388,"whoc",1
"51","BSI","3g cephalosporins","gn","LUX","EURO A","High income","Europe & Central Asia",9.4,4.59183673469388,"whoc",1
"52","BSI","3g cephalosporins","gn","MCO","EURO A","High income","Europe & Central Asia",9.4,4.59183673469388,"whoc",1
"53","BSI","3g cephalosporins","gn","NLD","EURO A","High income","Europe & Central Asia",9.4,4.59183673469388,"whoc",1
"54","BSI","3g cephalosporins","gn","NOR","EURO A","High income","Europe & Central Asia",9.4,4.59183673469388,"whoc",1
"55","BSI","3g cephalosporins","gn","PRT","EURO A","High income","Europe & Central Asia",9.4,4.59183673469388,"whoc",1
"56","BSI","3g cephalosporins","gn","SMR","EURO A","High income","Europe & Central Asia",9.4,4.59183673469388,"whoc",1
"57","BSI","3g cephalosporins","gn","SVN","EURO A","High income","Europe & Central Asia",9.4,4.59183673469388,"whoc",1
"58","BSI","3g cephalosporins","gn","SWE","EURO A","High income","Europe & Central Asia",9.4,4.59183673469388,"whoc",1
"59","BSI","3g cephalosporins","gn","POL","EURO B","High income","Europe & Central Asia",3.21249700158274,1.33401484086731,"income",9
"60","BSI","3g cephalosporins","gn","SVK","EURO B","High income","Europe & Central Asia",3.21249700158274,1.33401484086731,"income",9
"61","BSI","3g cephalosporins","gn","EST","EURO C","High income","Europe & Central Asia",3.21249700158274,1.33401484086731,"income",9
"62","BSI","3g cephalosporins","gn","HUN","EURO C","High income","Europe & Central Asia",3.21249700158274,1.33401484086731,"income",9
"63","BSI","3g cephalosporins","gn","LTU","EURO C","High income","Europe & Central Asia",3.21249700158274,1.33401484086731,"income",9
"64","BSI","3g cephalosporins","gn","LVA","EURO C","High income","Europe & Central Asia",3.21249700158274,1.33401484086731,"income",9
"65","BSI","3g cephalosporins","gn","TJK","EURO B","Low income","Europe & Central Asia",3.21249700158274,1.33401484086731,"wbregion",9
"66","BSI","3g cephalosporins","gn","KGZ","EURO B","Lower middle income","Europe & Central Asia",3.21249700158274,1.33401484086731,"wbregion",9
"67","BSI","3g cephalosporins","gn","UZB","EURO B","Lower middle income","Europe & Central Asia",3.21249700158274,1.33401484086731,"wbregion",9
"68","BSI","3g cephalosporins","gn","MDA","EURO C","Lower middle income","Europe & Central Asia",3.21249700158274,1.33401484086731,"wbregion",9
"69","BSI","3g cephalosporins","gn","UKR","EURO C","Lower middle income","Europe & Central Asia",3.21249700158274,1.33401484086731,"wbregion",9
"70","BSI","3g cephalosporins","gn","ALB","EURO B","Upper middle income","Europe & Central Asia",2.76448608997522,1.35182333177659,"income",8
"71","BSI","3g cephalosporins","gn","ARM","EURO B","Upper middle income","Europe & Central Asia",2.76448608997522,1.35182333177659,"income",8
"72","BSI","3g cephalosporins","gn","AZE","EURO B","Upper middle income","Europe & Central Asia",2.76448608997522,1.35182333177659,"income",8
"73","BSI","3g cephalosporins","gn","BGR","EURO B","Upper middle income","Europe & Central Asia",2.76448608997522,1.35182333177659,"income",8
"74","BSI","3g cephalosporins","gn","BIH","EURO B","Upper middle income","Europe & Central Asia",2.76448608997522,1.35182333177659,"income",8
"75","BSI","3g cephalosporins","gn","GEO","EURO B","Upper middle income","Europe & Central Asia",2.76448608997522,1.35182333177659,"income",8
"76","BSI","3g cephalosporins","gn","MKD","EURO B","Upper middle income","Europe & Central Asia",2.76448608997522,1.35182333177659,"income",8
"77","BSI","3g cephalosporins","gn","MNE","EURO B","Upper middle income","Europe & Central Asia",2.76448608997522,1.35182333177659,"income",8
"78","BSI","3g cephalosporins","gn","ROU","EURO B","Upper middle income","Europe & Central Asia",2.76448608997522,1.35182333177659,"income",8
"79","BSI","3g cephalosporins","gn","SRB","EURO B","Upper middle income","Europe & Central Asia",2.76448608997522,1.35182333177659,"income",8
"80","BSI","3g cephalosporins","gn","TKM","EURO B","Upper middle income","Europe & Central Asia",2.76448608997522,1.35182333177659,"income",8
"81","BSI","3g cephalosporins","gn","TUR","EURO B","Upper middle income","Europe & Central Asia",2.76448608997522,1.35182333177659,"income",8
"82","BSI","3g cephalosporins","gn","BLR","EURO C","Upper middle income","Europe & Central Asia",2.76448608997522,1.35182333177659,"income",8
"83","BSI","3g cephalosporins","gn","KAZ","EURO C","Upper middle income","Europe & Central Asia",2.76448608997522,1.35182333177659,"income",8
"84","BSI","3g cephalosporins","gn","RUS","EURO C","Upper middle income","Europe & Central Asia",2.76448608997522,1.35182333177659,"income",8
"85","BSI","3g cephalosporins","gn","ATG","AMRO B","High income","Latin America & Caribbean",3.21249700158274,1.33401484086731,"income",9
"86","BSI","3g cephalosporins","gn","BHS","AMRO B","High income","Latin America & Caribbean",3.21249700158274,1.33401484086731,"income",9
"87","BSI","3g cephalosporins","gn","BRB","AMRO B","High income","Latin America & Caribbean",3.21249700158274,1.33401484086731,"income",9
"88","BSI","3g cephalosporins","gn","CHL","AMRO B","High income","Latin America & Caribbean",3.21249700158274,1.33401484086731,"income",9
"89","BSI","3g cephalosporins","gn","KNA","AMRO B","High income","Latin America & Caribbean",3.21249700158274,1.33401484086731,"income",9
"90","BSI","3g cephalosporins","gn","PAN","AMRO B","High income","Latin America & Caribbean",3.21249700158274,1.33401484086731,"income",9
"91","BSI","3g cephalosporins","gn","TTO","AMRO B","High income","Latin America & Caribbean",3.21249700158274,1.33401484086731,"income",9
"92","BSI","3g cephalosporins","gn","URY","AMRO B","High income","Latin America & Caribbean",3.21249700158274,1.33401484086731,"income",9
"93","BSI","3g cephalosporins","gn","HTI","AMRO D","Low income","Latin America & Caribbean",3.21249700158274,1.33401484086731,"global",9
"94","BSI","3g cephalosporins","gn","HND","AMRO B","Lower middle income","Latin America & Caribbean",3.21249700158274,1.33401484086731,"global",9
"95","BSI","3g cephalosporins","gn","SLV","AMRO B","Lower middle income","Latin America & Caribbean",3.21249700158274,1.33401484086731,"global",9
"96","BSI","3g cephalosporins","gn","BOL","AMRO D","Lower middle income","Latin America & Caribbean",3.21249700158274,1.33401484086731,"global",9
"97","BSI","3g cephalosporins","gn","NIC","AMRO D","Lower middle income","Latin America & Caribbean",3.21249700158274,1.33401484086731,"global",9
"98","BSI","3g cephalosporins","gn","CUB","AMRO A","Upper middle income","Latin America & Caribbean",2.76448608997522,1.35182333177659,"income",8
"99","BSI","3g cephalosporins","gn","ARG","AMRO B","Upper middle income","Latin America & Caribbean",2.76448608997522,1.35182333177659,"income",8
"100","BSI","3g cephalosporins","gn","BLZ","AMRO B","Upper middle income","Latin America & Caribbean",2.76448608997522,1.35182333177659,"income",8
"101","BSI","3g cephalosporins","gn","BRA","AMRO B","Upper middle income","Latin America & Caribbean",2.76448608997522,1.35182333177659,"income",8
"102","BSI","3g cephalosporins","gn","COL","AMRO B","Upper middle income","Latin America & Caribbean",2.76448608997522,1.35182333177659,"income",8
"103","BSI","3g cephalosporins","gn","CRI","AMRO B","Upper middle income","Latin America & Caribbean",2.76448608997522,1.35182333177659,"income",8
"104","BSI","3g cephalosporins","gn","DMA","AMRO B","Upper middle income","Latin America & Caribbean",2.76448608997522,1.35182333177659,"income",8
"105","BSI","3g cephalosporins","gn","DOM","AMRO B","Upper middle income","Latin America & Caribbean",2.76448608997522,1.35182333177659,"income",8
"106","BSI","3g cephalosporins","gn","GRD","AMRO B","Upper middle income","Latin America & Caribbean",2.76448608997522,1.35182333177659,"income",8
"107","BSI","3g cephalosporins","gn","GUY","AMRO B","Upper middle income","Latin America & Caribbean",2.76448608997522,1.35182333177659,"income",8
"108","BSI","3g cephalosporins","gn","JAM","AMRO B","Upper middle income","Latin America & Caribbean",2.76448608997522,1.35182333177659,"income",8
"109","BSI","3g cephalosporins","gn","LCA","AMRO B","Upper middle income","Latin America & Caribbean",2.76448608997522,1.35182333177659,"income",8
"110","BSI","3g cephalosporins","gn","MEX","AMRO B","Upper middle income","Latin America & Caribbean",2.76448608997522,1.35182333177659,"income",8
"111","BSI","3g cephalosporins","gn","PRY","AMRO B","Upper middle income","Latin America & Caribbean",2.76448608997522,1.35182333177659,"income",8
"112","BSI","3g cephalosporins","gn","SUR","AMRO B","Upper middle income","Latin America & Caribbean",2.76448608997522,1.35182333177659,"income",8
"113","BSI","3g cephalosporins","gn","VCT","AMRO B","Upper middle income","Latin America & Caribbean",2.76448608997522,1.35182333177659,"income",8
"114","BSI","3g cephalosporins","gn","VEN","AMRO B","Upper middle income","Latin America & Caribbean",2.76448608997522,1.35182333177659,"income",8
"115","BSI","3g cephalosporins","gn","ECU","AMRO D","Upper middle income","Latin America & Caribbean",2.76448608997522,1.35182333177659,"income",8
"116","BSI","3g cephalosporins","gn","GTM","AMRO D","Upper middle income","Latin America & Caribbean",2.76448608997522,1.35182333177659,"income",8
"117","BSI","3g cephalosporins","gn","PER","AMRO D","Upper middle income","Latin America & Caribbean",2.76448608997522,1.35182333177659,"income",8
"118","BSI","3g cephalosporins","gn","ARE","EMRO E","High income","Middle East & North Africa",3.21249700158274,1.33401484086731,"income",9
"119","BSI","3g cephalosporins","gn","BHR","EMRO E","High income","Middle East & North Africa",3.21249700158274,1.33401484086731,"income",9
"120","BSI","3g cephalosporins","gn","KWT","EMRO E","High income","Middle East & North Africa",3.21249700158274,1.33401484086731,"income",9
"121","BSI","3g cephalosporins","gn","OMN","EMRO E","High income","Middle East & North Africa",3.21249700158274,1.33401484086731,"income",9
"122","BSI","3g cephalosporins","gn","QAT","EMRO E","High income","Middle East & North Africa",3.21249700158274,1.33401484086731,"income",9
"123","BSI","3g cephalosporins","gn","SAU","EMRO E","High income","Middle East & North Africa",3.21249700158274,1.33401484086731,"income",9
"124","BSI","3g cephalosporins","gn","ISR","EURO A","High income","Middle East & North Africa",9.4,4.59183673469388,"whoc",1
"125","BSI","3g cephalosporins","gn","MLT","EURO A","High income","Middle East & North Africa",9.4,4.59183673469388,"whoc",1
"126","BSI","3g cephalosporins","gn","YEM","EMRO D","Low income","Middle East & North Africa",3.21249700158274,1.33401484086731,"global",9
"127","BSI","3g cephalosporins","gn","SYR","EMRO E","Low income","Middle East & North Africa",3.21249700158274,1.33401484086731,"global",9
"128","BSI","3g cephalosporins","gn","DJI","EMRO D","Lower middle income","Middle East & North Africa",3.21249700158274,1.33401484086731,"global",9
"129","BSI","3g cephalosporins","gn","EGY","EMRO D","Lower middle income","Middle East & North Africa",3.21249700158274,1.33401484086731,"global",9
"130","BSI","3g cephalosporins","gn","MAR","EMRO D","Lower middle income","Middle East & North Africa",3.21249700158274,1.33401484086731,"global",9
"131","BSI","3g cephalosporins","gn","TUN","EMRO E","Lower middle income","Middle East & North Africa",3.21249700158274,1.33401484086731,"global",9
"132","BSI","3g cephalosporins","gn","DZA","AFRO D","Upper middle income","Middle East & North Africa",2.76448608997522,1.35182333177659,"income",8
"133","BSI","3g cephalosporins","gn","IRQ","EMRO D","Upper middle income","Middle East & North Africa",2.76448608997522,1.35182333177659,"income",8
"134","BSI","3g cephalosporins","gn","IRN","EMRO E","Upper middle income","Middle East & North Africa",2.76448608997522,1.35182333177659,"income",8
"135","BSI","3g cephalosporins","gn","JOR","EMRO E","Upper middle income","Middle East & North Africa",2.76448608997522,1.35182333177659,"income",8
"136","BSI","3g cephalosporins","gn","LBN","EMRO E","Upper middle income","Middle East & North Africa",2.76448608997522,1.35182333177659,"income",8
"137","BSI","3g cephalosporins","gn","LBY","EMRO E","Upper middle income","Middle East & North Africa",2.76448608997522,1.35182333177659,"income",8
"138","BSI","3g cephalosporins","gn","CAN","AMRO A","High income","North America",3.21249700158274,1.33401484086731,"income",9
"139","BSI","3g cephalosporins","gn","USA","AMRO A","High income","North America",3.21249700158274,1.33401484086731,"income",9
"140","BSI","3g cephalosporins","gn","AFG","EMRO D","Low income","South Asia",3.21249700158274,1.33401484086731,"global",9
"141","BSI","3g cephalosporins","gn","NPL","SEARO D","Low income","South Asia",3.21249700158274,1.33401484086731,"global",9
"142","BSI","3g cephalosporins","gn","PAK","EMRO D","Lower middle income","South Asia",3.21249700158274,1.33401484086731,"global",9
"143","BSI","3g cephalosporins","gn","BGD","SEARO D","Lower middle income","South Asia",3.21249700158274,1.33401484086731,"global",9
"144","BSI","3g cephalosporins","gn","BTN","SEARO D","Lower middle income","South Asia",3.21249700158274,1.33401484086731,"global",9
"145","BSI","3g cephalosporins","gn","IND","SEARO D","Lower middle income","South Asia",3.21249700158274,1.33401484086731,"global",9
"146","BSI","3g cephalosporins","gn","LKA","SEARO B","Upper middle income","South Asia",2.76448608997522,1.35182333177659,"income",8
"147","BSI","3g cephalosporins","gn","MDV","SEARO D","Upper middle income","South Asia",2.76448608997522,1.35182333177659,"income",8
"148","BSI","3g cephalosporins","gn","SYC","AFRO D","High income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"income",9
"149","BSI","3g cephalosporins","gn","BEN","AFRO D","Low income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"150","BSI","3g cephalosporins","gn","BFA","AFRO D","Low income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"151","BSI","3g cephalosporins","gn","GIN","AFRO D","Low income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"152","BSI","3g cephalosporins","gn","GMB","AFRO D","Low income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"153","BSI","3g cephalosporins","gn","GNB","AFRO D","Low income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"154","BSI","3g cephalosporins","gn","LBR","AFRO D","Low income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"155","BSI","3g cephalosporins","gn","MDG","AFRO D","Low income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"156","BSI","3g cephalosporins","gn","MLI","AFRO D","Low income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"157","BSI","3g cephalosporins","gn","NER","AFRO D","Low income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"158","BSI","3g cephalosporins","gn","SLE","AFRO D","Low income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"159","BSI","3g cephalosporins","gn","TCD","AFRO D","Low income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"160","BSI","3g cephalosporins","gn","TGO","AFRO D","Low income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"161","BSI","3g cephalosporins","gn","BDI","AFRO E","Low income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"162","BSI","3g cephalosporins","gn","CAF","AFRO E","Low income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"163","BSI","3g cephalosporins","gn","COD","AFRO E","Low income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"164","BSI","3g cephalosporins","gn","ERI","AFRO E","Low income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"165","BSI","3g cephalosporins","gn","ETH","AFRO E","Low income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"166","BSI","3g cephalosporins","gn","MOZ","AFRO E","Low income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"167","BSI","3g cephalosporins","gn","MWI","AFRO E","Low income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"168","BSI","3g cephalosporins","gn","RWA","AFRO E","Low income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"169","BSI","3g cephalosporins","gn","TZA","AFRO E","Low income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"170","BSI","3g cephalosporins","gn","UGA","AFRO E","Low income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"171","BSI","3g cephalosporins","gn","SOM","EMRO D","Low income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"172","BSI","3g cephalosporins","gn","AGO","AFRO D","Lower middle income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"173","BSI","3g cephalosporins","gn","CMR","AFRO D","Lower middle income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"174","BSI","3g cephalosporins","gn","CPV","AFRO D","Lower middle income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"175","BSI","3g cephalosporins","gn","GHA","AFRO D","Lower middle income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"176","BSI","3g cephalosporins","gn","MRT","AFRO D","Lower middle income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"177","BSI","3g cephalosporins","gn","NGA","AFRO D","Lower middle income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"178","BSI","3g cephalosporins","gn","SEN","AFRO D","Lower middle income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"179","BSI","3g cephalosporins","gn","CIV","AFRO E","Lower middle income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"180","BSI","3g cephalosporins","gn","COG","AFRO E","Lower middle income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"181","BSI","3g cephalosporins","gn","KEN","AFRO E","Lower middle income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"182","BSI","3g cephalosporins","gn","LSO","AFRO E","Lower middle income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"183","BSI","3g cephalosporins","gn","SWZ","AFRO E","Lower middle income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"184","BSI","3g cephalosporins","gn","ZMB","AFRO E","Lower middle income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"185","BSI","3g cephalosporins","gn","ZWE","AFRO E","Lower middle income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"186","BSI","3g cephalosporins","gn","SDN","EMRO D","Lower middle income","Sub-Saharan Africa",3.21249700158274,1.33401484086731,"global",9
"187","BSI","3g cephalosporins","gn","GAB","AFRO D","Upper middle income","Sub-Saharan Africa",2.76448608997522,1.35182333177659,"income",8
"188","BSI","3g cephalosporins","gn","GNQ","AFRO D","Upper middle income","Sub-Saharan Africa",2.76448608997522,1.35182333177659,"income",8
"189","BSI","3g cephalosporins","gn","MUS","AFRO D","Upper middle income","Sub-Saharan Africa",2.76448608997522,1.35182333177659,"income",8
"190","BSI","3g cephalosporins","gn","BWA","AFRO E","Upper middle income","Sub-Saharan Africa",2.76448608997522,1.35182333177659,"income",8
"191","BSI","3g cephalosporins","gn","NAM","AFRO E","Upper middle income","Sub-Saharan Africa",2.76448608997522,1.35182333177659,"income",8
"192","BSI","3g cephalosporins","gn","ZAF","AFRO E","Upper middle income","Sub-Saharan Africa",2.76448608997522,1.35182333177659,"income",8
"193","BSI","carbapenems","gn","STP","AFRO D",NA,NA,10.1811116925533,3.35300759024554,"global",4
"194","BSI","carbapenems","gn","COK","WPRO B",NA,NA,7.13651315789474,1.09234353374373,"whoc",1
"195","BSI","carbapenems","gn","NIU","WPRO B",NA,NA,7.13651315789474,1.09234353374373,"whoc",1
"196","BSI","carbapenems","gn","AUS","WPRO A","High income","East Asia & Pacific",9.31635316539254,3.13110191199414,"income",3
"197","BSI","carbapenems","gn","BRN","WPRO A","High income","East Asia & Pacific",9.31635316539254,3.13110191199414,"income",3
"198","BSI","carbapenems","gn","JPN","WPRO A","High income","East Asia & Pacific",9.31635316539254,3.13110191199414,"income",3
"199","BSI","carbapenems","gn","NZL","WPRO A","High income","East Asia & Pacific",9.31635316539254,3.13110191199414,"income",3
"200","BSI","carbapenems","gn","SGP","WPRO A","High income","East Asia & Pacific",9.31635316539254,3.13110191199414,"income",3
"201","BSI","carbapenems","gn","KOR","WPRO B","High income","East Asia & Pacific",7.13651315789474,1.09234353374373,"whoc",1
"202","BSI","carbapenems","gn","PLW","WPRO B","High income","East Asia & Pacific",7.13651315789474,1.09234353374373,"whoc",1
"203","BSI","carbapenems","gn","PRK","SEARO D","Low income","East Asia & Pacific",15.0436972897857,11.9796208648243,"wbregion",2
"204","BSI","carbapenems","gn","IDN","SEARO B","Lower middle income","East Asia & Pacific",33.1931818181818,16.3729484866525,"whoc",1
"205","BSI","carbapenems","gn","TLS","SEARO B","Lower middle income","East Asia & Pacific",33.1931818181818,16.3729484866525,"whoc",1
"206","BSI","carbapenems","gn","MMR","SEARO D","Lower middle income","East Asia & Pacific",15.0436972897857,11.9796208648243,"wbregion",2
"207","BSI","carbapenems","gn","FSM","WPRO B","Lower middle income","East Asia & Pacific",7.13651315789474,1.09234353374373,"whoc",1
"208","BSI","carbapenems","gn","KHM","WPRO B","Lower middle income","East Asia & Pacific",7.13651315789474,1.09234353374373,"whoc",1
"209","BSI","carbapenems","gn","KIR","WPRO B","Lower middle income","East Asia & Pacific",7.13651315789474,1.09234353374373,"whoc",1
"210","BSI","carbapenems","gn","LAO","WPRO B","Lower middle income","East Asia & Pacific",7.13651315789474,1.09234353374373,"whoc",1
"211","BSI","carbapenems","gn","MNG","WPRO B","Lower middle income","East Asia & Pacific",7.13651315789474,1.09234353374373,"whoc",1
"212","BSI","carbapenems","gn","PHL","WPRO B","Lower middle income","East Asia & Pacific",7.13651315789474,1.09234353374373,"whoc",1
"213","BSI","carbapenems","gn","PNG","WPRO B","Lower middle income","East Asia & Pacific",7.13651315789474,1.09234353374373,"whoc",1
"214","BSI","carbapenems","gn","SLB","WPRO B","Lower middle income","East Asia & Pacific",7.13651315789474,1.09234353374373,"whoc",1
