"","syndrome","class","gram.stain","iso3c.x","whoc.region","Income.group","wb.region","TE.final","seTE.final","level","no.studies"
"32","BSI","3g cephalosporins","gn","TUV","WPRO B","Upper middle income","East Asia & Pacific",313.726515015262,235.928136079787,"income",3
"33","BSI","3g cephalosporins","gn","WSM","WPRO B","Upper middle income","East Asia & Pacific",313.726515015262,235.928136079787,"income",3
"34","BSI","3g cephalosporins","gn","CYP","EMRO E","High income","Europe & Central Asia",272.186233347766,246.224677038147,"income",8
"35","BSI","3g cephalosporins","gn","AND","EURO A","High income","Europe & Central Asia",1165.5828893035,3766.6842114138,"whoc",4
"36","BSI","3g cephalosporins","gn","AUT","EURO A","High income","Europe & Central Asia",1165.5828893035,3766.6842114138,"whoc",4
"37","BSI","3g cephalosporins","gn","BEL","EURO A","High income","Europe & Central Asia",1165.5828893035,3766.6842114138,"whoc",4
"38","BSI","3g cephalosporins","gn","CHE","EURO A","High income","Europe & Central Asia",1165.5828893035,3766.6842114138,"whoc",4
"39","BSI","3g cephalosporins","gn","CZE","EURO A","High income","Europe & Central Asia",1165.5828893035,3766.6842114138,"whoc",4
"40","BSI","3g cephalosporins","gn","DEU","EURO A","High income","Europe & Central Asia",1165.5828893035,3766.6842114138,"whoc",4
"41","BSI","3g cephalosporins","gn","DEU","EURO A","High income","Europe & Central Asia",1165.5828893035,3766.6842114138,"whoc",4
"42","BSI","3g cephalosporins","gn","DNK","EURO A","High income","Europe & Central Asia",1165.5828893035,3766.6842114138,"whoc",4
"43","BSI","3g cephalosporins","gn","ESP","EURO A","High income","Europe & Central Asia",1165.5828893035,3766.6842114138,"whoc",4
"44","BSI","3g cephalosporins","gn","FIN","EURO A","High income","Europe & Central Asia",1165.5828893035,3766.6842114138,"whoc",4
"45","BSI","3g cephalosporins","gn","FRA","EURO A","High income","Europe & Central Asia",1165.5828893035,3766.6842114138,"whoc",4
"46","BSI","3g cephalosporins","gn","GBR","EURO A","High income","Europe & Central Asia",1165.5828893035,3766.6842114138,"whoc",4
"47","BSI","3g cephalosporins","gn","GRC","EURO A","High income","Europe & Central Asia",1165.5828893035,3766.6842114138,"whoc",4
"48","BSI","3g cephalosporins","gn","HRV","EURO A","High income","Europe & Central Asia",1165.5828893035,3766.6842114138,"whoc",4
"49","BSI","3g cephalosporins","gn","IRL","EURO A","High income","Europe & Central Asia",1165.5828893035,3766.6842114138,"whoc",4
"50","BSI","3g cephalosporins","gn","ISL","EURO A","High income","Europe & Central Asia",1165.5828893035,3766.6842114138,"whoc",4
"51","BSI","3g cephalosporins","gn","ITA","EURO A","High income","Europe & Central Asia",1165.5828893035,3766.6842114138,"whoc",4
"52","BSI","3g cephalosporins","gn","LUX","EURO A","High income","Europe & Central Asia",1165.5828893035,3766.6842114138,"whoc",4
"53","BSI","3g cephalosporins","gn","MCO","EURO A","High income","Europe & Central Asia",1165.5828893035,3766.6842114138,"whoc",4
"54","BSI","3g cephalosporins","gn","NLD","EURO A","High income","Europe & Central Asia",1165.5828893035,3766.6842114138,"whoc",4
"55","BSI","3g cephalosporins","gn","NOR","EURO A","High income","Europe & Central Asia",1165.5828893035,3766.6842114138,"whoc",4
"56","BSI","3g cephalosporins","gn","PRT","EURO A","High income","Europe & Central Asia",1165.5828893035,3766.6842114138,"whoc",4
"57","BSI","3g cephalosporins","gn","SMR","EURO A","High income","Europe & Central Asia",1165.5828893035,3766.6842114138,"whoc",4
"58","BSI","3g cephalosporins","gn","SVN","EURO A","High income","Europe & Central Asia",1165.5828893035,3766.6842114138,"whoc",4
"59","BSI","3g cephalosporins","gn","SWE","EURO A","High income","Europe & Central Asia",1165.5828893035,3766.6842114138,"whoc",4
"60","BSI","3g cephalosporins","gn","POL","EURO B","High income","Europe & Central Asia",272.186233347766,246.224677038147,"income",8
"61","BSI","3g cephalosporins","gn","SVK","EURO B","High income","Europe & Central Asia",272.186233347766,246.224677038147,"income",8
"62","BSI","3g cephalosporins","gn","EST","EURO C","High income","Europe & Central Asia",272.186233347766,246.224677038147,"income",8
"63","BSI","3g cephalosporins","gn","HUN","EURO C","High income","Europe & Central Asia",272.186233347766,246.224677038147,"income",8
"64","BSI","3g cephalosporins","gn","LTU","EURO C","High income","Europe & Central Asia",272.186233347766,246.224677038147,"income",8
"65","BSI","3g cephalosporins","gn","LVA","EURO C","High income","Europe & Central Asia",272.186233347766,246.224677038147,"income",8
"66","BSI","3g cephalosporins","gn","TJK","EURO B","Low income","Europe & Central Asia",257.776267206462,246.562182608874,"wbregion",6
"67","BSI","3g cephalosporins","gn","KGZ","EURO B","Lower middle income","Europe & Central Asia",257.776267206462,246.562182608874,"wbregion",6
"68","BSI","3g cephalosporins","gn","UZB","EURO B","Lower middle income","Europe & Central Asia",257.776267206462,246.562182608874,"wbregion",6
"69","BSI","3g cephalosporins","gn","MDA","EURO C","Lower middle income","Europe & Central Asia",257.776267206462,246.562182608874,"wbregion",6
"70","BSI","3g cephalosporins","gn","UKR","EURO C","Lower middle income","Europe & Central Asia",257.776267206462,246.562182608874,"wbregion",6
"71","BSI","3g cephalosporins","gn","ALB","EURO B","Upper middle income","Europe & Central Asia",313.726515015262,235.928136079787,"income",3
"72","BSI","3g cephalosporins","gn","ARM","EURO B","Upper middle income","Europe & Central Asia",313.726515015262,235.928136079787,"income",3
"73","BSI","3g cephalosporins","gn","AZE","EURO B","Upper middle income","Europe & Central Asia",313.726515015262,235.928136079787,"income",3
"74","BSI","3g cephalosporins","gn","BGR","EURO B","Upper middle income","Europe & Central Asia",313.726515015262,235.928136079787,"income",3
"75","BSI","3g cephalosporins","gn","BIH","EURO B","Upper middle income","Europe & Central Asia",313.726515015262,235.928136079787,"income",3
"76","BSI","3g cephalosporins","gn","GEO","EURO B","Upper middle income","Europe & Central Asia",313.726515015262,235.928136079787,"income",3
"77","BSI","3g cephalosporins","gn","MKD","EURO B","Upper middle income","Europe & Central Asia",313.726515015262,235.928136079787,"income",3
"78","BSI","3g cephalosporins","gn","MNE","EURO B","Upper middle income","Europe & Central Asia",313.726515015262,235.928136079787,"income",3
"79","BSI","3g cephalosporins","gn","ROU","EURO B","Upper middle income","Europe & Central Asia",313.726515015262,235.928136079787,"income",3
"80","BSI","3g cephalosporins","gn","SRB","EURO B","Upper middle income","Europe & Central Asia",313.726515015262,235.928136079787,"income",3
"81","BSI","3g cephalosporins","gn","TKM","EURO B","Upper middle income","Europe & Central Asia",313.726515015262,235.928136079787,"income",3
"82","BSI","3g cephalosporins","gn","TUR","EURO B","Upper middle income","Europe & Central Asia",313.726515015262,235.928136079787,"income",3
"83","BSI","3g cephalosporins","gn","BLR","EURO C","Upper middle income","Europe & Central Asia",313.726515015262,235.928136079787,"income",3
"84","BSI","3g cephalosporins","gn","KAZ","EURO C","Upper middle income","Europe & Central Asia",313.726515015262,235.928136079787,"income",3
"85","BSI","3g cephalosporins","gn","RUS","EURO C","Upper middle income","Europe & Central Asia",313.726515015262,235.928136079787,"income",3
"86","BSI","3g cephalosporins","gn","ATG","AMRO B","High income","Latin America & Caribbean",272.186233347766,246.224677038147,"income",8
"87","BSI","3g cephalosporins","gn","BHS","AMRO B","High income","Latin America & Caribbean",272.186233347766,246.224677038147,"income",8
"88","BSI","3g cephalosporins","gn","BRB","AMRO B","High income","Latin America & Caribbean",272.186233347766,246.224677038147,"income",8
"89","BSI","3g cephalosporins","gn","CHL","AMRO B","High income","Latin America & Caribbean",272.186233347766,246.224677038147,"income",8
"90","BSI","3g cephalosporins","gn","KNA","AMRO B","High income","Latin America & Caribbean",272.186233347766,246.224677038147,"income",8
"91","BSI","3g cephalosporins","gn","PAN","AMRO B","High income","Latin America & Caribbean",272.186233347766,246.224677038147,"income",8
"92","BSI","3g cephalosporins","gn","TTO","AMRO B","High income","Latin America & Caribbean",272.186233347766,246.224677038147,"income",8
"93","BSI","3g cephalosporins","gn","URY","AMRO B","High income","Latin America & Caribbean",272.186233347766,246.224677038147,"income",8
"94","BSI","3g cephalosporins","gn","HTI","AMRO D","Low income","Latin America & Caribbean",318.380024958654,234.50389489773,"global",9
"95","BSI","3g cephalosporins","gn","HND","AMRO B","Lower middle income","Latin America & Caribbean",318.380024958654,234.50389489773,"global",9
"96","BSI","3g cephalosporins","gn","SLV","AMRO B","Lower middle income","Latin America & Caribbean",318.380024958654,234.50389489773,"global",9
"97","BSI","3g cephalosporins","gn","BOL","AMRO D","Lower middle income","Latin America & Caribbean",318.380024958654,234.50389489773,"global",9
"98","BSI","3g cephalosporins","gn","NIC","AMRO D","Lower middle income","Latin America & Caribbean",318.380024958654,234.50389489773,"global",9
"99","BSI","3g cephalosporins","gn","CUB","AMRO A","Upper middle income","Latin America & Caribbean",24477.6581956697,24477.6581956697,"whoc",1
"100","BSI","3g cephalosporins","gn","ARG","AMRO B","Upper middle income","Latin America & Caribbean",313.726515015262,235.928136079787,"income",3
"101","BSI","3g cephalosporins","gn","BLZ","AMRO B","Upper middle income","Latin America & Caribbean",313.726515015262,235.928136079787,"income",3
"102","BSI","3g cephalosporins","gn","BRA","AMRO B","Upper middle income","Latin America & Caribbean",313.726515015262,235.928136079787,"income",3
"103","BSI","3g cephalosporins","gn","COL","AMRO B","Upper middle income","Latin America & Caribbean",313.726515015262,235.928136079787,"income",3
"104","BSI","3g cephalosporins","gn","CRI","AMRO B","Upper middle income","Latin America & Caribbean",313.726515015262,235.928136079787,"income",3
"105","BSI","3g cephalosporins","gn","DMA","AMRO B","Upper middle income","Latin America & Caribbean",313.726515015262,235.928136079787,"income",3
"106","BSI","3g cephalosporins","gn","DOM","AMRO B","Upper middle income","Latin America & Caribbean",313.726515015262,235.928136079787,"income",3
"107","BSI","3g cephalosporins","gn","GRD","AMRO B","Upper middle income","Latin America & Caribbean",313.726515015262,235.928136079787,"income",3
"108","BSI","3g cephalosporins","gn","GUY","AMRO B","Upper middle income","Latin America & Caribbean",313.726515015262,235.928136079787,"income",3
"109","BSI","3g cephalosporins","gn","JAM","AMRO B","Upper middle income","Latin America & Caribbean",313.726515015262,235.928136079787,"income",3
"110","BSI","3g cephalosporins","gn","LCA","AMRO B","Upper middle income","Latin America & Caribbean",313.726515015262,235.928136079787,"income",3
"111","BSI","3g cephalosporins","gn","MEX","AMRO B","Upper middle income","Latin America & Caribbean",313.726515015262,235.928136079787,"income",3
"112","BSI","3g cephalosporins","gn","PRY","AMRO B","Upper middle income","Latin America & Caribbean",313.726515015262,235.928136079787,"income",3
"113","BSI","3g cephalosporins","gn","SUR","AMRO B","Upper middle income","Latin America & Caribbean",313.726515015262,235.928136079787,"income",3
"114","BSI","3g cephalosporins","gn","VCT","AMRO B","Upper middle income","Latin America & Caribbean",313.726515015262,235.928136079787,"income",3
"115","BSI","3g cephalosporins","gn","VEN","AMRO B","Upper middle income","Latin America & Caribbean",313.726515015262,235.928136079787,"income",3
"116","BSI","3g cephalosporins","gn","ECU","AMRO D","Upper middle income","Latin America & Caribbean",313.726515015262,235.928136079787,"income",3
"117","BSI","3g cephalosporins","gn","GTM","AMRO D","Upper middle income","Latin America & Caribbean",313.726515015262,235.928136079787,"income",3
"118","BSI","3g cephalosporins","gn","PER","AMRO D","Upper middle income","Latin America & Caribbean",313.726515015262,235.928136079787,"income",3
"119","BSI","3g cephalosporins","gn","ARE","EMRO E","High income","Middle East & North Africa",272.186233347766,246.224677038147,"income",8
"120","BSI","3g cephalosporins","gn","BHR","EMRO E","High income","Middle East & North Africa",272.186233347766,246.224677038147,"income",8
"121","BSI","3g cephalosporins","gn","KWT","EMRO E","High income","Middle East & North Africa",272.186233347766,246.224677038147,"income",8
"122","BSI","3g cephalosporins","gn","OMN","EMRO E","High income","Middle East & North Africa",272.186233347766,246.224677038147,"income",8
"123","BSI","3g cephalosporins","gn","QAT","EMRO E","High income","Middle East & North Africa",272.186233347766,246.224677038147,"income",8
"124","BSI","3g cephalosporins","gn","SAU","EMRO E","High income","Middle East & North Africa",272.186233347766,246.224677038147,"income",8
"125","BSI","3g cephalosporins","gn","ISR","EURO A","High income","Middle East & North Africa",1165.5828893035,3766.6842114138,"whoc",4
"126","BSI","3g cephalosporins","gn","MLT","EURO A","High income","Middle East & North Africa",1165.5828893035,3766.6842114138,"whoc",4
"127","BSI","3g cephalosporins","gn","YEM","EMRO D","Low income","Middle East & North Africa",318.380024958654,234.50389489773,"global",9
"128","BSI","3g cephalosporins","gn","SYR","EMRO E","Low income","Middle East & North Africa",318.380024958654,234.50389489773,"global",9
"129","BSI","3g cephalosporins","gn","DJI","EMRO D","Lower middle income","Middle East & North Africa",318.380024958654,234.50389489773,"global",9
"130","BSI","3g cephalosporins","gn","EGY","EMRO D","Lower middle income","Middle East & North Africa",318.380024958654,234.50389489773,"global",9
"131","BSI","3g cephalosporins","gn","MAR","EMRO D","Lower middle income","Middle East & North Africa",318.380024958654,234.50389489773,"global",9
"132","BSI","3g cephalosporins","gn","TUN","EMRO E","Lower middle income","Middle East & North Africa",318.380024958654,234.50389489773,"global",9
"133","BSI","3g cephalosporins","gn","DZA","AFRO D","Upper middle income","Middle East & North Africa",313.726515015262,235.928136079787,"income",3
"134","BSI","3g cephalosporins","gn","IRQ","EMRO D","Upper middle income","Middle East & North Africa",313.726515015262,235.928136079787,"income",3
"135","BSI","3g cephalosporins","gn","IRN","EMRO E","Upper middle income","Middle East & North Africa",313.726515015262,235.928136079787,"income",3
"136","BSI","3g cephalosporins","gn","JOR","EMRO E","Upper middle income","Middle East & North Africa",313.726515015262,235.928136079787,"income",3
"137","BSI","3g cephalosporins","gn","LBN","EMRO E","Upper middle income","Middle East & North Africa",313.726515015262,235.928136079787,"income",3
"138","BSI","3g cephalosporins","gn","LBY","EMRO E","Upper middle income","Middle East & North Africa",313.726515015262,235.928136079787,"income",3
"139","BSI","3g cephalosporins","gn","CAN","AMRO A","High income","North America",24477.6581956697,24477.6581956697,"whoc",1
"140","BSI","3g cephalosporins","gn","USA","AMRO A","High income","North America",24477.6581956697,24477.6581956697,"whoc",1
"141","BSI","3g cephalosporins","gn","AFG","EMRO D","Low income","South Asia",318.380024958654,234.50389489773,"global",9
"142","BSI","3g cephalosporins","gn","NPL","SEARO D","Low income","South Asia",318.380024958654,234.50389489773,"global",9
"143","BSI","3g cephalosporins","gn","PAK","EMRO D","Lower middle income","South Asia",318.380024958654,234.50389489773,"global",9
"144","BSI","3g cephalosporins","gn","BGD","SEARO D","Lower middle income","South Asia",318.380024958654,234.50389489773,"global",9
"145","BSI","3g cephalosporins","gn","BTN","SEARO D","Lower middle income","South Asia",318.380024958654,234.50389489773,"global",9
"146","BSI","3g cephalosporins","gn","IND","SEARO D","Lower middle income","South Asia",318.380024958654,234.50389489773,"global",9
"147","BSI","3g cephalosporins","gn","LKA","SEARO B","Upper middle income","South Asia",769.224968192124,769.224968192124,"whoc",1
"148","BSI","3g cephalosporins","gn","MDV","SEARO D","Upper middle income","South Asia",313.726515015262,235.928136079787,"income",3
"149","BSI","3g cephalosporins","gn","SYC","AFRO D","High income","Sub-Saharan Africa",272.186233347766,246.224677038147,"income",8
"150","BSI","3g cephalosporins","gn","BEN","AFRO D","Low income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"151","BSI","3g cephalosporins","gn","BFA","AFRO D","Low income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"152","BSI","3g cephalosporins","gn","GIN","AFRO D","Low income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"153","BSI","3g cephalosporins","gn","GMB","AFRO D","Low income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"154","BSI","3g cephalosporins","gn","GNB","AFRO D","Low income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"155","BSI","3g cephalosporins","gn","LBR","AFRO D","Low income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"156","BSI","3g cephalosporins","gn","MDG","AFRO D","Low income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"157","BSI","3g cephalosporins","gn","MLI","AFRO D","Low income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"158","BSI","3g cephalosporins","gn","NER","AFRO D","Low income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"159","BSI","3g cephalosporins","gn","SLE","AFRO D","Low income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"160","BSI","3g cephalosporins","gn","TCD","AFRO D","Low income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"161","BSI","3g cephalosporins","gn","TGO","AFRO D","Low income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"162","BSI","3g cephalosporins","gn","BDI","AFRO E","Low income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"163","BSI","3g cephalosporins","gn","CAF","AFRO E","Low income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"164","BSI","3g cephalosporins","gn","COD","AFRO E","Low income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"165","BSI","3g cephalosporins","gn","ERI","AFRO E","Low income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"166","BSI","3g cephalosporins","gn","ETH","AFRO E","Low income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"167","BSI","3g cephalosporins","gn","MOZ","AFRO E","Low income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"168","BSI","3g cephalosporins","gn","MWI","AFRO E","Low income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"169","BSI","3g cephalosporins","gn","RWA","AFRO E","Low income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"170","BSI","3g cephalosporins","gn","TZA","AFRO E","Low income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"171","BSI","3g cephalosporins","gn","UGA","AFRO E","Low income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"172","BSI","3g cephalosporins","gn","SOM","EMRO D","Low income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"173","BSI","3g cephalosporins","gn","AGO","AFRO D","Lower middle income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"174","BSI","3g cephalosporins","gn","CMR","AFRO D","Lower middle income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"175","BSI","3g cephalosporins","gn","CPV","AFRO D","Lower middle income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"176","BSI","3g cephalosporins","gn","GHA","AFRO D","Lower middle income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"177","BSI","3g cephalosporins","gn","MRT","AFRO D","Lower middle income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"178","BSI","3g cephalosporins","gn","NGA","AFRO D","Lower middle income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"179","BSI","3g cephalosporins","gn","SEN","AFRO D","Lower middle income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"180","BSI","3g cephalosporins","gn","CIV","AFRO E","Lower middle income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"181","BSI","3g cephalosporins","gn","COG","AFRO E","Lower middle income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"182","BSI","3g cephalosporins","gn","KEN","AFRO E","Lower middle income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"183","BSI","3g cephalosporins","gn","LSO","AFRO E","Lower middle income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"184","BSI","3g cephalosporins","gn","SWZ","AFRO E","Lower middle income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"185","BSI","3g cephalosporins","gn","ZMB","AFRO E","Lower middle income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"186","BSI","3g cephalosporins","gn","ZWE","AFRO E","Lower middle income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"187","BSI","3g cephalosporins","gn","SDN","EMRO D","Lower middle income","Sub-Saharan Africa",318.380024958654,234.50389489773,"global",9
"188","BSI","3g cephalosporins","gn","GAB","AFRO D","Upper middle income","Sub-Saharan Africa",313.726515015262,235.928136079787,"income",3
"189","BSI","3g cephalosporins","gn","GNQ","AFRO D","Upper middle income","Sub-Saharan Africa",313.726515015262,235.928136079787,"income",3
"190","BSI","3g cephalosporins","gn","MUS","AFRO D","Upper middle income","Sub-Saharan Africa",313.726515015262,235.928136079787,"income",3
"191","BSI","3g cephalosporins","gn","BWA","AFRO E","Upper middle income","Sub-Saharan Africa",313.726515015262,235.928136079787,"income",3
"192","BSI","3g cephalosporins","gn","NAM","AFRO E","Upper middle income","Sub-Saharan Africa",313.726515015262,235.928136079787,"income",3
"193","BSI","3g cephalosporins","gn","ZAF","AFRO E","Upper middle income","Sub-Saharan Africa",313.726515015262,235.928136079787,"income",3
"194","BSI","glycopeptides","gp","STP","AFRO D",NA,NA,2850.25279297393,1806.11677556447,"global",5
"195","BSI","glycopeptides","gp","COK","WPRO B",NA,NA,2850.25279297393,1806.11677556447,"global",5
"196","BSI","glycopeptides","gp","NIU","WPRO B",NA,NA,2850.25279297393,1806.11677556447,"global",5
"197","BSI","glycopeptides","gp","AUS","WPRO A","High income","East Asia & Pacific",22381.81751581,22381.81751581,"whoc",1
"198","BSI","glycopeptides","gp","AUS","WPRO A","High income","East Asia & Pacific",22381.81751581,22381.81751581,"whoc",1
"199","BSI","glycopeptides","gp","AUS","WPRO A","High income","East Asia & Pacific",22381.81751581,22381.81751581,"whoc",1
"200","BSI","glycopeptides","gp","AUS","WPRO A","High income","East Asia & Pacific",22381.81751581,22381.81751581,"whoc",1
"201","BSI","glycopeptides","gp","AUS","WPRO A","High income","East Asia & Pacific",22381.81751581,22381.81751581,"whoc",1
"202","BSI","glycopeptides","gp","AUS","WPRO A","High income","East Asia & Pacific",22381.81751581,22381.81751581,"whoc",1
"203","BSI","glycopeptides","gp","AUS","WPRO A","High income","East Asia & Pacific",22381.81751581,22381.81751581,"whoc",1
"204","BSI","glycopeptides","gp","AUS","WPRO A","High income","East Asia & Pacific",22381.81751581,22381.81751581,"whoc",1
"205","BSI","glycopeptides","gp","BRN","WPRO A","High income","East Asia & Pacific",22381.81751581,22381.81751581,"whoc",1
"206","BSI","glycopeptides","gp","BRN","WPRO A","High income","East Asia & Pacific",22381.81751581,22381.81751581,"whoc",1
"207","BSI","glycopeptides","gp","BRN","WPRO A","High income","East Asia & Pacific",22381.81751581,22381.81751581,"whoc",1
"208","BSI","glycopeptides","gp","BRN","WPRO A","High income","East Asia & Pacific",22381.81751581,22381.81751581,"whoc",1
"209","BSI","glycopeptides","gp","JPN","WPRO A","High income","East Asia & Pacific",22381.81751581,22381.81751581,"whoc",1
"210","BSI","glycopeptides","gp","JPN","WPRO A","High income","East Asia & Pacific",22381.81751581,22381.81751581,"whoc",1
"211","BSI","glycopeptides","gp","JPN","WPRO A","High income","East Asia & Pacific",22381.81751581,22381.81751581,"whoc",1
"212","BSI","glycopeptides","gp","JPN","WPRO A","High income","East Asia & Pacific",22381.81751581,22381.81751581,"whoc",1
"213","BSI","glycopeptides","gp","NZL","WPRO A","High income","East Asia & Pacific",22381.81751581,22381.81751581,"whoc",1
"214","BSI","glycopeptides","gp","NZL","WPRO A","High income","East Asia & Pacific",22381.81751581,22381.81751581,"whoc",1
"215","BSI","glycopeptides","gp","NZL","WPRO A","High income","East Asia & Pacific",22381.81751581,22381.81751581,"whoc",1
"216","BSI","glycopeptides","gp","NZL","WPRO A","High income","East Asia & Pacific",22381.81751581,22381.81751581,"whoc",1
"217","BSI","glycopeptides","gp","SGP","WPRO A","High income","East Asia & Pacific",22381.81751581,22381.81751581,"whoc",1
"218","BSI","glycopeptides","gp","SGP","WPRO A","High income","East Asia & Pacific",22381.81751581,22381.81751581,"whoc",1
