"","syndrome","class","gram.stain","iso3c.x","whoc.region","Income.group","wb.region","TE.final","seTE.final","level","no.studies"
"16","BSI","3g cephalosporins","gn","KHM","WPRO B","Lower middle income","East Asia & Pacific",596.146911196163,555.300073464806,"global",2
"17","BSI","3g cephalosporins","gn","KIR","WPRO B","Lower middle income","East Asia & Pacific",596.146911196163,555.300073464806,"global",2
"18","BSI","3g cephalosporins","gn","LAO","WPRO B","Lower middle income","East Asia & Pacific",596.146911196163,555.300073464806,"global",2
"19","BSI","3g cephalosporins","gn","MNG","WPRO B","Lower middle income","East Asia & Pacific",596.146911196163,555.300073464806,"global",2
"20","BSI","3g cephalosporins","gn","PHL","WPRO B","Lower middle income","East Asia & Pacific",596.146911196163,555.300073464806,"global",2
"21","BSI","3g cephalosporins","gn","PNG","WPRO B","Lower middle income","East Asia & Pacific",596.146911196163,555.300073464806,"global",2
"22","BSI","3g cephalosporins","gn","SLB","WPRO B","Lower middle income","East Asia & Pacific",596.146911196163,555.300073464806,"global",2
"23","BSI","3g cephalosporins","gn","VNM","WPRO B","Lower middle income","East Asia & Pacific",596.146911196163,555.300073464806,"global",2
"24","BSI","3g cephalosporins","gn","VUT","WPRO B","Lower middle income","East Asia & Pacific",596.146911196163,555.300073464806,"global",2
"25","BSI","3g cephalosporins","gn","THA","SEARO B","Upper middle income","East Asia & Pacific",596.146911196163,555.300073464806,"income",2
"26","BSI","3g cephalosporins","gn","CHN","WPRO B","Upper middle income","East Asia & Pacific",596.146911196163,555.300073464806,"income",2
"27","BSI","3g cephalosporins","gn","FJI","WPRO B","Upper middle income","East Asia & Pacific",596.146911196163,555.300073464806,"income",2
"28","BSI","3g cephalosporins","gn","MHL","WPRO B","Upper middle income","East Asia & Pacific",596.146911196163,555.300073464806,"income",2
"29","BSI","3g cephalosporins","gn","MYS","WPRO B","Upper middle income","East Asia & Pacific",596.146911196163,555.300073464806,"income",2
"30","BSI","3g cephalosporins","gn","NRU","WPRO B","Upper middle income","East Asia & Pacific",596.146911196163,555.300073464806,"income",2
"31","BSI","3g cephalosporins","gn","TON","WPRO B","Upper middle income","East Asia & Pacific",596.146911196163,555.300073464806,"income",2
"32","BSI","3g cephalosporins","gn","TUV","WPRO B","Upper middle income","East Asia & Pacific",596.146911196163,555.300073464806,"income",2
"33","BSI","3g cephalosporins","gn","WSM","WPRO B","Upper middle income","East Asia & Pacific",596.146911196163,555.300073464806,"income",2
"34","BSI","3g cephalosporins","gn","CYP","EMRO E","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"35","BSI","3g cephalosporins","gn","AND","EURO A","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"36","BSI","3g cephalosporins","gn","AUT","EURO A","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"37","BSI","3g cephalosporins","gn","BEL","EURO A","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"38","BSI","3g cephalosporins","gn","CHE","EURO A","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"39","BSI","3g cephalosporins","gn","CZE","EURO A","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"40","BSI","3g cephalosporins","gn","DEU","EURO A","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"41","BSI","3g cephalosporins","gn","DNK","EURO A","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"42","BSI","3g cephalosporins","gn","ESP","EURO A","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"43","BSI","3g cephalosporins","gn","FIN","EURO A","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"44","BSI","3g cephalosporins","gn","FRA","EURO A","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"45","BSI","3g cephalosporins","gn","GBR","EURO A","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"46","BSI","3g cephalosporins","gn","GRC","EURO A","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"47","BSI","3g cephalosporins","gn","HRV","EURO A","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"48","BSI","3g cephalosporins","gn","IRL","EURO A","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"49","BSI","3g cephalosporins","gn","ISL","EURO A","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"50","BSI","3g cephalosporins","gn","ITA","EURO A","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"51","BSI","3g cephalosporins","gn","LUX","EURO A","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"52","BSI","3g cephalosporins","gn","MCO","EURO A","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"53","BSI","3g cephalosporins","gn","NLD","EURO A","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"54","BSI","3g cephalosporins","gn","NOR","EURO A","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"55","BSI","3g cephalosporins","gn","PRT","EURO A","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"56","BSI","3g cephalosporins","gn","SMR","EURO A","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"57","BSI","3g cephalosporins","gn","SVN","EURO A","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"58","BSI","3g cephalosporins","gn","SWE","EURO A","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"59","BSI","3g cephalosporins","gn","POL","EURO B","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"60","BSI","3g cephalosporins","gn","SVK","EURO B","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"61","BSI","3g cephalosporins","gn","EST","EURO C","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"62","BSI","3g cephalosporins","gn","HUN","EURO C","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"63","BSI","3g cephalosporins","gn","LTU","EURO C","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"64","BSI","3g cephalosporins","gn","LVA","EURO C","High income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"65","BSI","3g cephalosporins","gn","TJK","EURO B","Low income","Europe & Central Asia",596.146911196163,555.300073464806,"wbregion",2
"66","BSI","3g cephalosporins","gn","KGZ","EURO B","Lower middle income","Europe & Central Asia",596.146911196163,555.300073464806,"wbregion",2
"67","BSI","3g cephalosporins","gn","UZB","EURO B","Lower middle income","Europe & Central Asia",596.146911196163,555.300073464806,"wbregion",2
"68","BSI","3g cephalosporins","gn","MDA","EURO C","Lower middle income","Europe & Central Asia",596.146911196163,555.300073464806,"wbregion",2
"69","BSI","3g cephalosporins","gn","UKR","EURO C","Lower middle income","Europe & Central Asia",596.146911196163,555.300073464806,"wbregion",2
"70","BSI","3g cephalosporins","gn","ALB","EURO B","Upper middle income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"71","BSI","3g cephalosporins","gn","ARM","EURO B","Upper middle income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"72","BSI","3g cephalosporins","gn","AZE","EURO B","Upper middle income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"73","BSI","3g cephalosporins","gn","BGR","EURO B","Upper middle income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"74","BSI","3g cephalosporins","gn","BIH","EURO B","Upper middle income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"75","BSI","3g cephalosporins","gn","GEO","EURO B","Upper middle income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"76","BSI","3g cephalosporins","gn","MKD","EURO B","Upper middle income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"77","BSI","3g cephalosporins","gn","MNE","EURO B","Upper middle income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"78","BSI","3g cephalosporins","gn","ROU","EURO B","Upper middle income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"79","BSI","3g cephalosporins","gn","SRB","EURO B","Upper middle income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"80","BSI","3g cephalosporins","gn","TKM","EURO B","Upper middle income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"81","BSI","3g cephalosporins","gn","TUR","EURO B","Upper middle income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"82","BSI","3g cephalosporins","gn","BLR","EURO C","Upper middle income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"83","BSI","3g cephalosporins","gn","KAZ","EURO C","Upper middle income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"84","BSI","3g cephalosporins","gn","RUS","EURO C","Upper middle income","Europe & Central Asia",596.146911196163,555.300073464806,"income",2
"85","BSI","3g cephalosporins","gn","ATG","AMRO B","High income","Latin America & Caribbean",596.146911196163,555.300073464806,"income",2
"86","BSI","3g cephalosporins","gn","BHS","AMRO B","High income","Latin America & Caribbean",596.146911196163,555.300073464806,"income",2
"87","BSI","3g cephalosporins","gn","BRB","AMRO B","High income","Latin America & Caribbean",596.146911196163,555.300073464806,"income",2
"88","BSI","3g cephalosporins","gn","CHL","AMRO B","High income","Latin America & Caribbean",596.146911196163,555.300073464806,"income",2
"89","BSI","3g cephalosporins","gn","KNA","AMRO B","High income","Latin America & Caribbean",596.146911196163,555.300073464806,"income",2
"90","BSI","3g cephalosporins","gn","PAN","AMRO B","High income","Latin America & Caribbean",596.146911196163,555.300073464806,"income",2
"91","BSI","3g cephalosporins","gn","TTO","AMRO B","High income","Latin America & Caribbean",596.146911196163,555.300073464806,"income",2
"92","BSI","3g cephalosporins","gn","URY","AMRO B","High income","Latin America & Caribbean",596.146911196163,555.300073464806,"income",2
"93","BSI","3g cephalosporins","gn","HTI","AMRO D","Low income","Latin America & Caribbean",596.146911196163,555.300073464806,"global",2
"94","BSI","3g cephalosporins","gn","HND","AMRO B","Lower middle income","Latin America & Caribbean",596.146911196163,555.300073464806,"global",2
"95","BSI","3g cephalosporins","gn","SLV","AMRO B","Lower middle income","Latin America & Caribbean",596.146911196163,555.300073464806,"global",2
"96","BSI","3g cephalosporins","gn","BOL","AMRO D","Lower middle income","Latin America & Caribbean",596.146911196163,555.300073464806,"global",2
"97","BSI","3g cephalosporins","gn","NIC","AMRO D","Lower middle income","Latin America & Caribbean",596.146911196163,555.300073464806,"global",2
"98","BSI","3g cephalosporins","gn","CUB","AMRO A","Upper middle income","Latin America & Caribbean",596.146911196163,555.300073464806,"income",2
"99","BSI","3g cephalosporins","gn","ARG","AMRO B","Upper middle income","Latin America & Caribbean",596.146911196163,555.300073464806,"income",2
"100","BSI","3g cephalosporins","gn","BLZ","AMRO B","Upper middle income","Latin America & Caribbean",596.146911196163,555.300073464806,"income",2
"101","BSI","3g cephalosporins","gn","BRA","AMRO B","Upper middle income","Latin America & Caribbean",596.146911196163,555.300073464806,"income",2
"102","BSI","3g cephalosporins","gn","COL","AMRO B","Upper middle income","Latin America & Caribbean",596.146911196163,555.300073464806,"income",2
"103","BSI","3g cephalosporins","gn","CRI","AMRO B","Upper middle income","Latin America & Caribbean",596.146911196163,555.300073464806,"income",2
"104","BSI","3g cephalosporins","gn","DMA","AMRO B","Upper middle income","Latin America & Caribbean",596.146911196163,555.300073464806,"income",2
"105","BSI","3g cephalosporins","gn","DOM","AMRO B","Upper middle income","Latin America & Caribbean",596.146911196163,555.300073464806,"income",2
"106","BSI","3g cephalosporins","gn","GRD","AMRO B","Upper middle income","Latin America & Caribbean",596.146911196163,555.300073464806,"income",2
"107","BSI","3g cephalosporins","gn","GUY","AMRO B","Upper middle income","Latin America & Caribbean",596.146911196163,555.300073464806,"income",2
"108","BSI","3g cephalosporins","gn","JAM","AMRO B","Upper middle income","Latin America & Caribbean",596.146911196163,555.300073464806,"income",2
"109","BSI","3g cephalosporins","gn","LCA","AMRO B","Upper middle income","Latin America & Caribbean",596.146911196163,555.300073464806,"income",2
"110","BSI","3g cephalosporins","gn","MEX","AMRO B","Upper middle income","Latin America & Caribbean",596.146911196163,555.300073464806,"income",2
"111","BSI","3g cephalosporins","gn","PRY","AMRO B","Upper middle income","Latin America & Caribbean",596.146911196163,555.300073464806,"income",2
"112","BSI","3g cephalosporins","gn","SUR","AMRO B","Upper middle income","Latin America & Caribbean",596.146911196163,555.300073464806,"income",2
"113","BSI","3g cephalosporins","gn","VCT","AMRO B","Upper middle income","Latin America & Caribbean",596.146911196163,555.300073464806,"income",2
"114","BSI","3g cephalosporins","gn","VEN","AMRO B","Upper middle income","Latin America & Caribbean",596.146911196163,555.300073464806,"income",2
"115","BSI","3g cephalosporins","gn","ECU","AMRO D","Upper middle income","Latin America & Caribbean",596.146911196163,555.300073464806,"income",2
"116","BSI","3g cephalosporins","gn","GTM","AMRO D","Upper middle income","Latin America & Caribbean",596.146911196163,555.300073464806,"income",2
"117","BSI","3g cephalosporins","gn","PER","AMRO D","Upper middle income","Latin America & Caribbean",596.146911196163,555.300073464806,"income",2
"118","BSI","3g cephalosporins","gn","ARE","EMRO E","High income","Middle East & North Africa",596.146911196163,555.300073464806,"income",2
"119","BSI","3g cephalosporins","gn","BHR","EMRO E","High income","Middle East & North Africa",596.146911196163,555.300073464806,"income",2
"120","BSI","3g cephalosporins","gn","KWT","EMRO E","High income","Middle East & North Africa",596.146911196163,555.300073464806,"income",2
"121","BSI","3g cephalosporins","gn","OMN","EMRO E","High income","Middle East & North Africa",596.146911196163,555.300073464806,"income",2
"122","BSI","3g cephalosporins","gn","QAT","EMRO E","High income","Middle East & North Africa",596.146911196163,555.300073464806,"income",2
"123","BSI","3g cephalosporins","gn","SAU","EMRO E","High income","Middle East & North Africa",596.146911196163,555.300073464806,"income",2
"124","BSI","3g cephalosporins","gn","ISR","EURO A","High income","Middle East & North Africa",596.146911196163,555.300073464806,"income",2
"125","BSI","3g cephalosporins","gn","MLT","EURO A","High income","Middle East & North Africa",596.146911196163,555.300073464806,"income",2
"126","BSI","3g cephalosporins","gn","YEM","EMRO D","Low income","Middle East & North Africa",596.146911196163,555.300073464806,"global",2
"127","BSI","3g cephalosporins","gn","SYR","EMRO E","Low income","Middle East & North Africa",596.146911196163,555.300073464806,"global",2
"128","BSI","3g cephalosporins","gn","DJI","EMRO D","Lower middle income","Middle East & North Africa",596.146911196163,555.300073464806,"global",2
"129","BSI","3g cephalosporins","gn","EGY","EMRO D","Lower middle income","Middle East & North Africa",596.146911196163,555.300073464806,"global",2
"130","BSI","3g cephalosporins","gn","MAR","EMRO D","Lower middle income","Middle East & North Africa",596.146911196163,555.300073464806,"global",2
"131","BSI","3g cephalosporins","gn","TUN","EMRO E","Lower middle income","Middle East & North Africa",596.146911196163,555.300073464806,"global",2
"132","BSI","3g cephalosporins","gn","DZA","AFRO D","Upper middle income","Middle East & North Africa",596.146911196163,555.300073464806,"income",2
"133","BSI","3g cephalosporins","gn","IRQ","EMRO D","Upper middle income","Middle East & North Africa",596.146911196163,555.300073464806,"income",2
"134","BSI","3g cephalosporins","gn","IRN","EMRO E","Upper middle income","Middle East & North Africa",596.146911196163,555.300073464806,"income",2
"135","BSI","3g cephalosporins","gn","JOR","EMRO E","Upper middle income","Middle East & North Africa",596.146911196163,555.300073464806,"income",2
"136","BSI","3g cephalosporins","gn","LBN","EMRO E","Upper middle income","Middle East & North Africa",596.146911196163,555.300073464806,"income",2
"137","BSI","3g cephalosporins","gn","LBY","EMRO E","Upper middle income","Middle East & North Africa",596.146911196163,555.300073464806,"income",2
"138","BSI","3g cephalosporins","gn","CAN","AMRO A","High income","North America",596.146911196163,555.300073464806,"income",2
"139","BSI","3g cephalosporins","gn","USA","AMRO A","High income","North America",596.146911196163,555.300073464806,"income",2
"140","BSI","3g cephalosporins","gn","AFG","EMRO D","Low income","South Asia",596.146911196163,555.300073464806,"global",2
"141","BSI","3g cephalosporins","gn","NPL","SEARO D","Low income","South Asia",596.146911196163,555.300073464806,"global",2
"142","BSI","3g cephalosporins","gn","PAK","EMRO D","Lower middle income","South Asia",596.146911196163,555.300073464806,"global",2
"143","BSI","3g cephalosporins","gn","BGD","SEARO D","Lower middle income","South Asia",596.146911196163,555.300073464806,"global",2
"144","BSI","3g cephalosporins","gn","BTN","SEARO D","Lower middle income","South Asia",596.146911196163,555.300073464806,"global",2
"145","BSI","3g cephalosporins","gn","IND","SEARO D","Lower middle income","South Asia",596.146911196163,555.300073464806,"global",2
"146","BSI","3g cephalosporins","gn","LKA","SEARO B","Upper middle income","South Asia",596.146911196163,555.300073464806,"income",2
"147","BSI","3g cephalosporins","gn","MDV","SEARO D","Upper middle income","South Asia",596.146911196163,555.300073464806,"income",2
"148","BSI","3g cephalosporins","gn","SYC","AFRO D","High income","Sub-Saharan Africa",596.146911196163,555.300073464806,"income",2
"149","BSI","3g cephalosporins","gn","BEN","AFRO D","Low income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"150","BSI","3g cephalosporins","gn","BFA","AFRO D","Low income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"151","BSI","3g cephalosporins","gn","GIN","AFRO D","Low income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"152","BSI","3g cephalosporins","gn","GMB","AFRO D","Low income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"153","BSI","3g cephalosporins","gn","GNB","AFRO D","Low income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"154","BSI","3g cephalosporins","gn","LBR","AFRO D","Low income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"155","BSI","3g cephalosporins","gn","MDG","AFRO D","Low income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"156","BSI","3g cephalosporins","gn","MLI","AFRO D","Low income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"157","BSI","3g cephalosporins","gn","NER","AFRO D","Low income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"158","BSI","3g cephalosporins","gn","SLE","AFRO D","Low income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"159","BSI","3g cephalosporins","gn","TCD","AFRO D","Low income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"160","BSI","3g cephalosporins","gn","TGO","AFRO D","Low income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"161","BSI","3g cephalosporins","gn","BDI","AFRO E","Low income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"162","BSI","3g cephalosporins","gn","CAF","AFRO E","Low income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"163","BSI","3g cephalosporins","gn","COD","AFRO E","Low income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"164","BSI","3g cephalosporins","gn","ERI","AFRO E","Low income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"165","BSI","3g cephalosporins","gn","ETH","AFRO E","Low income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"166","BSI","3g cephalosporins","gn","MOZ","AFRO E","Low income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"167","BSI","3g cephalosporins","gn","MWI","AFRO E","Low income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"168","BSI","3g cephalosporins","gn","RWA","AFRO E","Low income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"169","BSI","3g cephalosporins","gn","TZA","AFRO E","Low income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"170","BSI","3g cephalosporins","gn","UGA","AFRO E","Low income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"171","BSI","3g cephalosporins","gn","SOM","EMRO D","Low income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"172","BSI","3g cephalosporins","gn","AGO","AFRO D","Lower middle income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"173","BSI","3g cephalosporins","gn","CMR","AFRO D","Lower middle income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"174","BSI","3g cephalosporins","gn","CPV","AFRO D","Lower middle income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"175","BSI","3g cephalosporins","gn","GHA","AFRO D","Lower middle income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"176","BSI","3g cephalosporins","gn","MRT","AFRO D","Lower middle income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"177","BSI","3g cephalosporins","gn","NGA","AFRO D","Lower middle income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"178","BSI","3g cephalosporins","gn","SEN","AFRO D","Lower middle income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"179","BSI","3g cephalosporins","gn","CIV","AFRO E","Lower middle income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"180","BSI","3g cephalosporins","gn","COG","AFRO E","Lower middle income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"181","BSI","3g cephalosporins","gn","KEN","AFRO E","Lower middle income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"182","BSI","3g cephalosporins","gn","LSO","AFRO E","Lower middle income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"183","BSI","3g cephalosporins","gn","SWZ","AFRO E","Lower middle income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"184","BSI","3g cephalosporins","gn","ZMB","AFRO E","Lower middle income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"185","BSI","3g cephalosporins","gn","ZWE","AFRO E","Lower middle income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"186","BSI","3g cephalosporins","gn","SDN","EMRO D","Lower middle income","Sub-Saharan Africa",596.146911196163,555.300073464806,"global",2
"187","BSI","3g cephalosporins","gn","GAB","AFRO D","Upper middle income","Sub-Saharan Africa",596.146911196163,555.300073464806,"income",2
"188","BSI","3g cephalosporins","gn","GNQ","AFRO D","Upper middle income","Sub-Saharan Africa",596.146911196163,555.300073464806,"income",2
"189","BSI","3g cephalosporins","gn","MUS","AFRO D","Upper middle income","Sub-Saharan Africa",596.146911196163,555.300073464806,"income",2
"190","BSI","3g cephalosporins","gn","BWA","AFRO E","Upper middle income","Sub-Saharan Africa",596.146911196163,555.300073464806,"income",2
"191","BSI","3g cephalosporins","gn","NAM","AFRO E","Upper middle income","Sub-Saharan Africa",596.146911196163,555.300073464806,"income",2
"192","BSI","3g cephalosporins","gn","ZAF","AFRO E","Upper middle income","Sub-Saharan Africa",596.146911196163,555.300073464806,"income",2
"193","BSI","glycopeptides","gp","STP","AFRO D",NA,NA,23781.1671485766,19968.4108941737,"global",2
"194","BSI","glycopeptides","gp","COK","WPRO B",NA,NA,23781.1671485766,19968.4108941737,"global",2
"195","BSI","glycopeptides","gp","NIU","WPRO B",NA,NA,23781.1671485766,19968.4108941737,"global",2
"196","BSI","glycopeptides","gp","AUS","WPRO A","High income","East Asia & Pacific",23781.1671485766,19968.4108941737,"income",2
"197","BSI","glycopeptides","gp","BRN","WPRO A","High income","East Asia & Pacific",23781.1671485766,19968.4108941737,"income",2
"198","BSI","glycopeptides","gp","JPN","WPRO A","High income","East Asia & Pacific",23781.1671485766,19968.4108941737,"income",2
"199","BSI","glycopeptides","gp","NZL","WPRO A","High income","East Asia & Pacific",23781.1671485766,19968.4108941737,"income",2
"200","BSI","glycopeptides","gp","SGP","WPRO A","High income","East Asia & Pacific",23781.1671485766,19968.4108941737,"income",2
"201","BSI","glycopeptides","gp","KOR","WPRO B","High income","East Asia & Pacific",23781.1671485766,19968.4108941737,"income",2
"202","BSI","glycopeptides","gp","PLW","WPRO B","High income","East Asia & Pacific",23781.1671485766,19968.4108941737,"income",2
"203","BSI","glycopeptides","gp","PRK","SEARO D","Low income","East Asia & Pacific",23781.1671485766,19968.4108941737,"global",2
"204","BSI","glycopeptides","gp","IDN","SEARO B","Lower middle income","East Asia & Pacific",23781.1671485766,19968.4108941737,"global",2
"205","BSI","glycopeptides","gp","TLS","SEARO B","Lower middle income","East Asia & Pacific",23781.1671485766,19968.4108941737,"global",2
"206","BSI","glycopeptides","gp","MMR","SEARO D","Lower middle income","East Asia & Pacific",23781.1671485766,19968.4108941737,"global",2
"207","BSI","glycopeptides","gp","FSM","WPRO B","Lower middle income","East Asia & Pacific",23781.1671485766,19968.4108941737,"global",2
"208","BSI","glycopeptides","gp","KHM","WPRO B","Lower middle income","East Asia & Pacific",23781.1671485766,19968.4108941737,"global",2
"209","BSI","glycopeptides","gp","KIR","WPRO B","Lower middle income","East Asia & Pacific",23781.1671485766,19968.4108941737,"global",2
"210","BSI","glycopeptides","gp","LAO","WPRO B","Lower middle income","East Asia & Pacific",23781.1671485766,19968.4108941737,"global",2
"211","BSI","glycopeptides","gp","MNG","WPRO B","Lower middle income","East Asia & Pacific",23781.1671485766,19968.4108941737,"global",2
"212","BSI","glycopeptides","gp","PHL","WPRO B","Lower middle income","East Asia & Pacific",23781.1671485766,19968.4108941737,"global",2
"213","BSI","glycopeptides","gp","PNG","WPRO B","Lower middle income","East Asia & Pacific",23781.1671485766,19968.4108941737,"global",2
"214","BSI","glycopeptides","gp","SLB","WPRO B","Lower middle income","East Asia & Pacific",23781.1671485766,19968.4108941737,"global",2
"215","BSI","glycopeptides","gp","VNM","WPRO B","Lower middle income","East Asia & Pacific",23781.1671485766,19968.4108941737,"global",2
"216","BSI","glycopeptides","gp","VUT","WPRO B","Lower middle income","East Asia & Pacific",23781.1671485766,19968.4108941737,"global",2
"217","BSI","glycopeptides","gp","THA","SEARO B","Upper middle income","East Asia & Pacific",23781.1671485766,19968.4108941737,"global",2
"218","BSI","glycopeptides","gp","CHN","WPRO B","Upper middle income","East Asia & Pacific",23781.1671485766,19968.4108941737,"global",2
"219","BSI","glycopeptides","gp","FJI","WPRO B","Upper middle income","East Asia & Pacific",23781.1671485766,19968.4108941737,"global",2
